record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3498,0.3451,0.34729999999999994,0.34745000000000004,MAS,0.7198387561186461,0.6334581053843722
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3498,0.3451,0.34729999999999994,0.34745000000000004,MAS,0.7198387561186461,0.6334581053843722
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3498,0.3451,0.34729999999999994,0.34745000000000004,MAS,0.7198387561186461,0.6334581053843722
standardized,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3526,0.3423,0.34729999999999994,0.34745000000000004,MAS,1.5260581629715184,1.4396775122372445
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9168,0.8968,0.9085,0.9068,MAS,0.9135938359933929,1.287837094111165
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9168,0.8968,0.9085,0.9068,MAS,0.9135938359933929,1.287837094111165
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9168,0.8968,0.9085,0.9068,MAS,0.9135938359933929,1.287837094111165
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9173,0.8963,0.9085,0.9068,MAS,0.9686296092460132,1.3428728673637853
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.054,,,,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.054,,,,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.054,,,,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.0539,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,3.4481,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,3.4481,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,3.4481,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,3.4617,,,,,,
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.0,1.0,,1.0,,,
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.0,1.0,,1.0,,,
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.0,1.0,,1.0,,,
standardized,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.0,1.0,,1.0,,,
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9137,0.9,0.9092,0.9068499999999999,MAS,0.49494060712713905,1.01187857457105
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9137,0.9,0.9092,0.9068499999999999,MAS,0.49494060712713905,1.01187857457105
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9137,0.9,0.9092,0.9068499999999999,MAS,0.49494060712713905,1.01187857457105
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.9169,0.8969,0.9092,0.9069,MAS,0.8468983721953409,1.3528376594808598
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.5677,1.538,1.5545,1.55285,MAS,0.8491476358957929,1.0614345448697304
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.5677,1.538,1.5545,1.55285,MAS,0.8491476358957929,1.0614345448697304
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.5677,1.538,1.5545,1.55285,MAS,0.8491476358957929,1.0614345448697304
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.5685,1.5373,1.5545,1.5529000000000002,MAS,0.9006111289803803,1.1064651013187443
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1926,0.1882,,0.1904,,,
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1926,0.1882,,0.1904,,,
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1926,0.1882,,0.1904,,,
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1933,0.1875,,0.1904,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1904,,0.1905,,MAS,-0.05249343832020419,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1904,,0.1905,,MAS,-0.05249343832020419,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1904,,0.1905,,MAS,-0.05249343832020419,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1921,,0.1905,,MAS,0.8398950131233546,
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1979,0.1925,,0.19519999999999998,,,
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1979,0.1925,,0.19519999999999998,,,
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1979,0.1925,,0.19519999999999998,,,
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1982,0.1921,,0.19515,,,
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.4719,1.4469,1.4633,1.4594,MAS,0.587712704161822,1.120754459099294
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.4719,1.4469,1.4633,1.4594,MAS,0.587712704161822,1.120754459099294
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.4719,1.4469,1.4633,1.4594,MAS,0.587712704161822,1.120754459099294
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.4726,1.4462,1.4633,1.4594,MAS,0.6355497847331282,1.1685915396706155
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.714,1.6882,1.7069,1.7010999999999998,MAS,0.4159587556388707,1.0955533423164896
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.714,1.6882,1.7069,1.7010999999999998,MAS,0.4159587556388707,1.0955533423164896
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.714,1.6882,1.7069,1.7010999999999998,MAS,0.4159587556388707,1.0955533423164896
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.7156,1.6865,1.7069,1.70105,MAS,0.5096959400081978,1.195149100708886
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1643,0.161,0.16260000000000002,0.16265000000000002,MAS,1.045510455104538,0.984009840098412
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1643,0.161,0.16260000000000002,0.16265000000000002,MAS,1.045510455104538,0.984009840098412
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1643,0.161,0.16260000000000002,0.16265000000000002,MAS,1.045510455104538,0.984009840098412
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.1644,0.1608,0.16260000000000002,0.1626,MAS,1.1070110701106814,1.1070110701107156
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.4123,,,,,,
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.4123,,,,,,
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.4123,,,,,,
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.4139,,,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,0.0071,,,,,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0073,,0.007137,,MAS,2.2838727756760537,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0073,,0.007137,,MAS,2.2838727756760537,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0073,,0.007137,,MAS,2.2838727756760537,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0073,,0.007137,,MAS,2.2838727756760537,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,1.3311,,,,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,1.3311,,,,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,1.3311,,,,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,1.331,,,,,
standardized,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.3483,,1.3321,,MAS,1.21612491554688,
standardized,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.3483,,1.3321,,MAS,1.21612491554688,
standardized,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.3483,,1.3321,,MAS,1.21612491554688,
standardized,dbs,INR,SGD,INR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,1.359,,1.3321,,MAS,2.019367915321667,
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.8185,0.8022,0.8099000000000001,0.81035,MAS,1.0618594888257737,0.9507346585998321
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.8185,0.8022,0.8099000000000001,0.81035,MAS,1.0618594888257737,0.9507346585998321
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.8185,0.8022,0.8099000000000001,0.81035,MAS,1.0618594888257737,0.9507346585998321
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.8194,0.8015,0.8099000000000001,0.81045,MAS,1.1729843190517288,1.0371650821089116
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0952,,0.0939,,MAS,1.3844515441959633,
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0952,,0.0939,,MAS,1.3844515441959633,
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0952,,0.0939,,MAS,1.3844515441959633,
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0952,,0.0939,,MAS,1.3844515441959633,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,423.8861,,,,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,423.8861,,,,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,423.8861,,,,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,425.5447,,,,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3949,,,,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3949,,,,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3949,,,,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.3949,,,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,,,,,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0324,,,,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0324,,,,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0324,,,,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,0.0324,,,,,,
standardized,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,2.7159,,,,,,
standardized,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-09-23 01:00:00,2026-09-22 17:00:15,2026-09-22T17:07:02.995307+00:00,2.7159,,,,,,
